"","value","Class","N","N_cumulative","cumulative_pct","Group"
"299",0.775079197465681,"4211Z",465,2106462,0.97673551620928,"Catégories représentant 5% des données"
"300",0.504103165298945,"3320B",454,2106916,0.976946029346644,"Catégories représentant 5% des données"
"301",0.687074829931973,"4677Z",449,2107365,0.977154224057386,"Catégories représentant 5% des données"
"302",0.499402628434886,"6492Z",449,2107814,0.977362418768127,"Catégories représentant 5% des données"
"303",0.780383795309168,"4772B",448,2108262,0.977570149793544,"Catégories représentant 5% des données"
"304",0.543147208121827,"4752B",442,2108704,0.977775098707014,"Catégories représentant 5% des données"
"305",0.854625550660793,"5110Z",441,2109145,0.977979583935158,"Catégories représentant 5% des données"
"306",0.42489851150203,"4520B",440,2109585,0.978183605477978,"Catégories représentant 5% des données"
"307",0.822616407982262,"1610A",433,2110018,0.978384381223526,"Catégories représentant 5% des données"
"308",0.642156862745098,"2599B",427,2110445,0.978582374857127,"Catégories représentant 5% des données"
"309",0.564516129032258,"4672Z",419,2110864,0.978776659008131,"Catégories représentant 5% des données"
"310",0.673400673400673,"3240Z",416,2111280,0.978969552103161,"Catégories représentant 5% des données"
"311",0.429210134128167,"4110C",411,2111691,0.979160126771568,"Catégories représentant 5% des données"
"312",0.608414239482201,"1330Z",410,2112101,0.97935023775465,"Catégories représentant 5% des données"
"313",0.758938869665513,"5224B",408,2112509,0.979539421367083,"Catégories représentant 5% des données"
"314",0.672289156626506,"8292Z",405,2112914,0.979727213923543,"Catégories représentant 5% des données"
"315",0.724137931034483,"3514Z",403,2113317,0.979914079109353,"Catégories représentant 5% des données"
"316",0.372716199756395,"5819Z",401,2113718,0.980100016924514,"Catégories représentant 5% des données"
"317",0.984924623115578,"4910Z",400,2114118,0.980285491054351,"Catégories représentant 5% des données"
"318",0.670854271356784,"9521Z",394,2114512,0.98046818307224,"Catégories représentant 5% des données"
"319",0.462732919254658,"6203Z",391,2114903,0.980649484034155,"Catégories représentant 5% des données"
"320",0.80840543881335,"2740Z",389,2115292,0.980829857625421,"Catégories représentant 5% des données"
"321",0.521145975443383,"1089Z",388,2115680,0.981009767531362,"Catégories représentant 5% des données"
"322",0.693602693602693,"2561Z",388,2116068,0.981189677437304,"Catégories représentant 5% des données"
"323",0.883950617283951,"3220Z",378,2116446,0.981364950489999,"Catégories représentant 5% des données"
"324",0.637931034482759,"4671Z",372,2116818,0.981537441430747,"Catégories représentant 5% des données"
"325",0.80946123521682,"2041Z",367,2117185,0.981707613944872,"Catégories représentant 5% des données"
"326",0.503987240829346,"9412Z",366,2117551,0.981877322773673,"Catégories représentant 5% des données"
"327",0.614197530864198,"4675Z",357,2117908,0.982042858434552,"Catégories représentant 5% des données"
"328",0.669444444444444,"1729Z",354,2118262,0.982207003039457,"Catégories représentant 5% des données"
"329",0.755020080321285,"3700Z",354,2118616,0.982371147644363,"Catégories représentant 5% des données"
"330",0.412408759124088,"4519Z",354,2118970,0.982535292249268,"Catégories représentant 5% des données"
"331",0.44804318488529,"4663Z",350,2119320,0.982697582112875,"Catégories représentant 5% des données"
"332",0.666666666666667,"4638A",344,2119664,0.982857089864534,"Catégories représentant 5% des données"
"333",0.917030567685589,"8030Z",342,2120006,0.983015670245545,"Catégories représentant 5% des données"
"334",0.963609898107715,"0146Z",341,2120347,0.98317378694123,"Catégories représentant 5% des données"
"335",0.771739130434783,"1039B",341,2120688,0.983331903636916,"Catégories représentant 5% des données"
"336",0.257936507936508,"4312B",340,2121028,0.983489556647277,"Catégories représentant 5% des données"
"337",0.552995391705069,"7211Z",339,2121367,0.983646745972313,"Catégories représentant 5% des données"
"338",0.46677471636953,"4643Z",338,2121705,0.983803471612025,"Catégories représentant 5% des données"
"339",0.64792899408284,"1011Z",334,2122039,0.983958342510439,"Catégories représentant 5% des données"
"340",0.986175115207373,"0122Z",326,2122365,0.984109503926256,"Catégories représentant 5% des données"
"341",0.669796557120501,"3821Z",326,2122691,0.984260665342072,"Catégories représentant 5% des données"
"342",0.721556886227545,"4623Z",325,2123016,0.984411363072564,"Catégories représentant 5% des données"
"343",0.616144975288303,"4674A",322,2123338,0.984560669747083,"Catégories représentant 5% des données"
"344",0.770538243626062,"8730A",320,2123658,0.984709049050952,"Catégories représentant 5% des données"
"345",0.856687898089172,"4711F",314,2123972,0.984854646242874,"Catégories représentant 5% des données"
"346",0.848684210526316,"8790B",314,2124286,0.985000243434795,"Catégories représentant 5% des données"
"347",0.788519637462236,"0129Z",312,2124598,0.985144913256068,"Catégories représentant 5% des données"
"348",0.92604501607717,"0321Z",304,2124902,0.985285873594744,"Catégories représentant 5% des données"
"349",0.603703703703704,"4939A",304,2125206,0.985426833933419,"Catégories représentant 5% des données"
"350",0.799325463743676,"9491Z",300,2125506,0.985565939530797,"Catégories représentant 5% des données"
"351",0.694942903752039,"8610Z",299,2125805,0.98570458144285,"Catégories représentant 5% des données"
"352",0.938435940099834,"0126Z",298,2126103,0.985842759669578,"Catégories représentant 5% des données"
"353",0.555555555555556,"4622Z",298,2126401,0.985980937896306,"Catégories représentant 5% des données"
"354",0.718023255813953,"1013B",296,2126697,0.986118188752385,"Catégories représentant 5% des données"
"355",0.746858168761221,"5010Z",295,2126992,0.986254975923139,"Catégories représentant 5% des données"
"356",0.430176565008026,"6612Z",295,2127287,0.986391763093894,"Catégories représentant 5% des données"
"357",0.914285714285714,"9420Z",292,2127579,0.986527159208675,"Catégories représentant 5% des données"
"358",0.486486486486486,"4616Z",288,2127867,0.986660700582157,"Catégories représentant 5% des données"
"359",0.808664259927798,"8710A",286,2128153,0.98679331458499,"Catégories représentant 5% des données"
"360",0.837455830388693,"3530Z",282,2128435,0.986924073846525,"Catégories représentant 5% des données"
"361",0.913621262458472,"8430B",282,2128717,0.98705483310806,"Catégories représentant 5% des données"
"362",0.663139329805996,"5821Z",267,2128984,0.987178637089725,"Catégories représentant 5% des données"
"363",0.594911937377691,"2229A",265,2129249,0.987301513700742,"Catégories représentant 5% des données"
"364",0.602587800369686,"2512Z",263,2129512,0.98742346294111,"Catégories représentant 5% des données"
"365",0.678642714570858,"5229A",262,2129774,0.987544948496153,"Catégories représentant 5% des données"
"366",0.537005163511188,"4666Z",260,2130034,0.987665506680546,"Catégories représentant 5% des données"
"367",0.788461538461538,"1101Z",258,2130292,0.987785137494291,"Catégories représentant 5% des données"
"368",0.570841889117043,"4743Z",257,2130549,0.987904304622711,"Catégories représentant 5% des données"
"369",0.733333333333333,"1723Z",256,2130805,0.988023008065806,"Catégories représentant 5% des données"
"370",0.719836400817996,"2920Z",254,2131059,0.988140784138252,"Catégories représentant 5% des données"
"371",0.665441176470588,"3230Z",248,2131307,0.988255778098751,"Catégories représentant 5% des données"
"372",0.508474576271186,"3314Z",247,2131554,0.988370308373925,"Catégories représentant 5% des données"
"373",0.872,"3600Z",247,2131801,0.988484838649099,"Catégories représentant 5% des données"
"374",0.367058823529412,"4614Z",247,2132048,0.988599368924273,"Catégories représentant 5% des données"
"375",0.906187624750499,"2571Z",246,2132294,0.988713435514123,"Catégories représentant 5% des données"
"376",0.633540372670807,"1439Z",244,2132538,0.988826574733323,"Catégories représentant 5% des données"
"377",0.615071283095723,"6391Z",244,2132782,0.988939713952523,"Catégories représentant 5% des données"
"378",0.780684104627766,"3900Z",243,2133025,0.989052389486399,"Catégories représentant 5% des données"
"379",0.450980392156863,"4648Z",241,2133266,0.989164137649625,"Catégories représentant 5% des données"
"380",0.561027837259101,"6399Z",236,2133502,0.989273567386229,"Catégories représentant 5% des données"
"381",0.539094650205761,"4644Z",235,2133737,0.989382533437508,"Catégories représentant 5% des données"
"382",0.720682302771855,"7731Z",235,2133972,0.989491499488787,"Catégories représentant 5% des données"
"383",0.640826873385013,"9411Z",232,2134204,0.989599074484092,"Catégories représentant 5% des données"
"384",0.554744525547445,"3320C",228,2134432,0.989704794738099,"Catégories représentant 5% des données"
"385",0.823529411764706,"1083Z",225,2134657,0.989809123936132,"Catégories représentant 5% des données"
"386",0.984478935698448,"0114Z",224,2134881,0.98991298944884,"Catégories représentant 5% des données"
"387",0.63231850117096,"4399E",223,2135104,0.990016391276224,"Catégories représentant 5% des données"
"388",0.769230769230769,"6010Z",222,2135326,0.990119329418284,"Catégories représentant 5% des données"
"389",0.780082987551867,"7735Z",221,2135547,0.990221803875018,"Catégories représentant 5% des données"
"390",0.840764331210191,"1610B",220,2135767,0.990323814646428,"Catégories représentant 5% des données"
"391",0.637889688249401,"7712Z",220,2135987,0.990425825417838,"Catégories représentant 5% des données"
"392",0.684210526315789,"7734Z",220,2136207,0.990527836189249,"Catégories représentant 5% des données"
"393",0.775330396475771,"2319Z",217,2136424,0.990628455904685,"Catégories représentant 5% des données"
"394",0.828752642706131,"8291Z",217,2136641,0.990729075620121,"Catégories représentant 5% des données"
"395",0.417910447761194,"2229B",212,2136853,0.990827376908935,"Catégories représentant 5% des données"
"396",0.579075425790754,"8810B",210,2137063,0.990924750827099,"Catégories représentant 5% des données"
"397",0.65974025974026,"4632A",199,2137262,0.991017024206692,"Catégories représentant 5% des données"
"398",0.902374670184696,"4711A",199,2137461,0.991109297586286,"Catégories représentant 5% des données"
"399",0.666666666666667,"1071A",197,2137658,0.991200643595231,"Catégories représentant 5% des données"
"400",0.559610705596107,"4221Z",197,2137855,0.991291989604175,"Catégories représentant 5% des données"
"401",0.393351800554017,"3319Z",192,2138047,0.991381017186497,"Catégories représentant 5% des données"
"402",0.731707317073171,"2313Z",191,2138238,0.991469581083493,"Catégories représentant 5% des données"
"403",0.758974358974359,"1032Z",189,2138427,0.991557217609841,"Catégories représentant 5% des données"
"404",0.404833836858006,"2899B",189,2138616,0.991644854136189,"Catégories représentant 5% des données"
"405",0.487804878048781,"3311Z",189,2138805,0.991732490662537,"Catégories représentant 5% des données"
"406",0.634146341463415,"9492Z",181,2138986,0.991816417706288,"Catégories représentant 5% des données"
"407",0.65979381443299,"4619A",180,2139166,0.991899881064714,"Catégories représentant 5% des données"
"408",0.315521628498728,"5829A",180,2139346,0.991983344423141,"Catégories représentant 5% des données"
"409",0.427046263345196,"4611Z",179,2139525,0.992066344096243,"Catégories représentant 5% des données"
"410",0.73224043715847,"1624Z",178,2139703,0.99214888008402,"Catégories représentant 5% des données"
"411",0.570694087403599,"4753Z",178,2139881,0.992231416071797,"Catégories représentant 5% des données"
"412",0.793201133144476,"0812Z",173,2140054,0.992311633632951,"Catégories représentant 5% des données"
"413",0.901734104046243,"2363Z",173,2140227,0.992391851194106,"Catégories représentant 5% des données"
"414",0.74468085106383,"8790A",173,2140400,0.99247206875526,"Catégories représentant 5% des données"
"415",0.879765395894428,"0322Z",171,2140571,0.992551358945765,"Catégories représentant 5% des données"
"416",0.579945799457995,"4637Z",171,2140742,0.99263064913627,"Catégories représentant 5% des données"
"417",0.979351032448378,"8412Z",171,2140913,0.992709939326775,"Catégories représentant 5% des données"
"418",0.758823529411765,"1052Z",157,2141070,0.992782737922736,"Catégories représentant 5% des données"
"419",0.51985559566787,"3109A",157,2141227,0.992855536518697,"Catégories représentant 5% des données"
"420",0.380228136882129,"4615Z",153,2141380,0.992926480373359,"Catégories représentant 5% des données"
"421",0.527331189710611,"4662Z",152,2141532,0.992996960542697,"Catégories représentant 5% des données"
"422",0.599326599326599,"2640Z",150,2141682,0.993066513341386,"Catégories représentant 5% des données"
"423",0.832826747720365,"5914Z",150,2141832,0.993136066140075,"Catégories représentant 5% des données"
"424",0.856209150326797,"9101Z",150,2141982,0.993205618938763,"Catégories représentant 5% des données"
"425",0.690690690690691,"8520Z",149,2142131,0.993274708052127,"Catégories représentant 5% des données"
"426",0.644776119402985,"3521Z",148,2142279,0.993343333480167,"Catégories représentant 5% des données"
"427",0.47940074906367,"9103Z",145,2142424,0.993410567852233,"Catégories représentant 5% des données"
"428",0.654088050314465,"1051C",142,2142566,0.993476411168325,"Catégories représentant 5% des données"
"429",0.546153846153846,"4633Z",142,2142708,0.993542254484417,"Catégories représentant 5% des données"
"430",0.705128205128205,"2361Z",139,2142847,0.993606706744535,"Catégories représentant 5% des données"
"431",0.786206896551724,"3316Z",139,2142986,0.993671159004653,"Catégories représentant 5% des données"
"432",0.674242424242424,"2369Z",138,2143124,0.993735147579447,"Catégories représentant 5% des données"
"433",0.62962962962963,"5223Z",137,2143261,0.993798672468916,"Catégories représentant 5% des données"
"434",0.587360594795539,"6629Z",136,2143397,0.99386173367306,"Catégories représentant 5% des données"
"435",0.981412639405204,"5310Z",135,2143532,0.99392433119188,"Catégories représentant 5% des données"
"436",0.777777777777778,"8720A",134,2143666,0.993986465025375,"Catégories représentant 5% des données"
"437",0.795539033457249,"5590Z",132,2143798,0.994047671488221,"Catégories représentant 5% des données"
"438",0.784982935153584,"5610B",132,2143930,0.994108877951067,"Catégories représentant 5% des données"
"439",0.633093525179856,"3102Z",131,2144061,0.994169620728589,"Catégories représentant 5% des données"
"440",0.758364312267658,"8810C",131,2144192,0.99423036350611,"Catégories représentant 5% des données"
"441",0.633663366336634,"9200Z",131,2144323,0.994291106283632,"Catégories représentant 5% des données"
"442",0.511111111111111,"4617A",130,2144453,0.994351385375829,"Catégories représentant 5% des données"
"443",0.803088803088803,"9525Z",130,2144583,0.994411664468025,"Catégories représentant 5% des données"
"444",0.778625954198473,"1814Z",129,2144712,0.994471479874898,"Catégories représentant 5% des données"
"445",0.677290836653386,"3831Z",129,2144841,0.99453129528177,"Catégories représentant 5% des données"
"446",0.608695652173913,"4110B",129,2144970,0.994591110688642,"Catégories représentant 5% des données"
"447",0.481327800829876,"1039A",127,2145097,0.994649998724865,"Catégories représentant 5% des données"
"448",0.544642857142857,"4636Z",127,2145224,0.994708886761088,"Catégories représentant 5% des données"
"449",0.469453376205788,"4665Z",125,2145349,0.994766847426662,"Catégories représentant 5% des données"
"450",0.377510040160643,"3313Z",124,2145473,0.994824344406912,"Catégories représentant 5% des données"
"451",0.701107011070111,"4313Z",124,2145597,0.994881841387161,"Catégories représentant 5% des données"
"452",0.542124542124542,"4763Z",123,2145720,0.994938874682086,"Catégories représentant 5% des données"
"453",0.368852459016393,"3101Z",122,2145842,0.994995444291686,"Catégories représentant 5% des données"
"454",0.669172932330827,"8891B",121,2145963,0.995051550215961,"Catégories représentant 5% des données"
"455",0.626334519572954,"2550B",120,2146083,0.995107192454912,"Catégories représentant 5% des données"
"456",0.698689956331878,"1820Z",117,2146200,0.99516144363789,"Catégories représentant 5% des données"
"457",0.533834586466165,"4639A",117,2146317,0.995215694820867,"Catégories représentant 5% des données"
"458",0.473186119873817,"2651B",115,2146432,0.995269018633195,"Catégories représentant 5% des données"
"459",0.504347826086956,"2790Z",115,2146547,0.995322342445523,"Catégories représentant 5% des données"
"460",0.477732793522267,"9102Z",115,2146662,0.995375666257851,"Catégories représentant 5% des données"
"461",0.699186991869919,"1020Z",112,2146774,0.995427599014205,"Catégories représentant 5% des données"
"462",0.595588235294118,"1102B",112,2146886,0.995479531770559,"Catégories représentant 5% des données"
"463",0.541484716157205,"2932Z",109,2146995,0.99553007347094,"Catégories représentant 5% des données"
"464",0.838709677419355,"5812Z",109,2147104,0.99558061517132,"Catégories représentant 5% des données"
"465",0.664092664092664,"1520Z",108,2147212,0.995630693186376,"Catégories représentant 5% des données"
"466",0.786729857819905,"0811Z",107,2147319,0.995680307516107,"Catégories représentant 5% des données"
"467",0.697674418604651,"1320Z",106,2147425,0.995729458160514,"Catégories représentant 5% des données"
"468",0.620689655172414,"3012Z",105,2147530,0.995778145119596,"Catégories représentant 5% des données"
"469",0.535885167464115,"2822Z",104,2147634,0.995826368393354,"Catégories représentant 5% des données"
"470",0.41044776119403,"2825Z",104,2147738,0.995874591667111,"Catégories représentant 5% des données"
"471",0.555555555555556,"3030Z",104,2147842,0.995922814940869,"Catégories représentant 5% des données"
"472",0.654377880184332,"5030Z",103,2147945,0.995970574529301,"Catégories représentant 5% des données"
"473",0.883495145631068,"8413Z",101,2148046,0.996017406747085,"Catégories représentant 5% des données"
"474",0.430622009569378,"2611Z",99,2148145,0.99606331159422,"Catégories représentant 5% des données"
"475",0.418032786885246,"1391Z",97,2148242,0.996108289070705,"Catégories représentant 5% des données"
"476",0.32,"5913B",97,2148339,0.99615326654719,"Catégories représentant 5% des données"
"477",0.512820512820513,"1107B",96,2148435,0.996197780338351,"Catégories représentant 5% des données"
"478",0.7,"2652Z",96,2148531,0.996242294129512,"Catégories représentant 5% des données"
"479",0.794392523364486,"1073Z",94,2148625,0.996285880550024,"Catégories représentant 5% des données"
"480",0.633165829145729,"3250B",94,2148719,0.996329466970535,"Catégories représentant 5% des données"
"481",0.284210526315789,"4612B",94,2148813,0.996373053391047,"Catégories représentant 5% des données"
"482",0.362694300518135,"2829B",93,2148906,0.996416176126234,"Catégories représentant 5% des données"
"483",0.677083333333333,"2399Z",92,2148998,0.996458835176096,"Catégories représentant 5% des données"
"484",0.475247524752475,"5222Z",92,2149090,0.996501494225958,"Catégories représentant 5% des données"
"485",0.373493975903614,"6120Z",92,2149182,0.996544153275821,"Catégories représentant 5% des données"
"486",0.479041916167665,"2573B",91,2149273,0.996586348640359,"Catégories représentant 5% des données"
"487",0.846153846153846,"5040Z",90,2149363,0.996628080319572,"Catégories représentant 5% des données"
"488",0.520547945205479,"2620Z",89,2149452,0.996669348313461,"Catégories représentant 5% des données"
"489",0.694610778443114,"5829B",88,2149540,0.996710152622025,"Catégories représentant 5% des données"
"490",0.508108108108108,"7733Z",86,2149626,0.996750029559939,"Catégories représentant 5% des données"
"491",0.727272727272727,"1084Z",85,2149711,0.99678944281253,"Catégories représentant 5% des données"
"492",0.970059880239521,"0893Z",84,2149795,0.996828392379795,"Catégories représentant 5% des données"
"493",0.493827160493827,"2223Z",84,2149879,0.996867341947061,"Catégories représentant 5% des données"
"494",0.588957055214724,"2712Z",84,2149963,0.996906291514327,"Catégories représentant 5% des données"
"495",0.560439560439561,"5020Z",84,2150047,0.996945241081592,"Catégories représentant 5% des données"
"496",0.695121951219512,"3092Z",82,2150129,0.996983263278209,"Catégories représentant 5% des données"
"497",0.41025641025641,"2630Z",81,2150210,0.997020821789501,"Catégories représentant 5% des données"
"498",0.706586826347305,"2812Z",81,2150291,0.997058380300793,"Catégories représentant 5% des données"
"499",0.468085106382979,"4321B",81,2150372,0.997095938812085,"Catégories représentant 5% des données"
"500",0.777777777777778,"4291Z",80,2150452,0.997133033638052,"Catégories représentant 5% des données"
"501",0.623376623376623,"9004Z",79,2150531,0.997169664778695,"Catégories représentant 5% des données"
"502",0.558139534883721,"2059Z",78,2150609,0.997205832234013,"Catégories représentant 5% des données"
"503",0.590909090909091,"2612Z",78,2150687,0.997241999689331,"Catégories représentant 5% des données"
"504",0.568306010928962,"2830Z",78,2150765,0.997278167144649,"Catégories représentant 5% des données"
"505",0.610778443113772,"2014Z",77,2150842,0.997313870914643,"Catégories représentant 5% des données"
"506",0.890243902439024,"4920Z",77,2150919,0.997349574684636,"Catégories représentant 5% des données"
"507",0.354679802955665,"4941C",77,2150996,0.99738527845463,"Catégories représentant 5% des données"
"508",0.562874251497006,"2910Z",75,2151071,0.997420054853974,"Catégories représentant 5% des données"
"509",0.951724137931035,"8430A",75,2151146,0.997454831253318,"Catégories représentant 5% des données"
"510",0.53968253968254,"5913A",74,2151220,0.997489143967338,"Catégories représentant 5% des données"
"511",0.727272727272727,"6491Z",73,2151293,0.997522992996033,"Catégories représentant 5% des données"
"512",0.635135135135135,"8531Z",73,2151366,0.997556842024728,"Catégories représentant 5% des données"
"513",0.6,"1310Z",72,2151438,0.997590227368099,"Catégories représentant 5% des données"
"514",0.505882352941176,"2120Z",72,2151510,0.997623612711469,"Catégories représentant 5% des données"
"515",0.403846153846154,"1396Z",71,2151581,0.997656534369516,"Catégories représentant 5% des données"
"516",0.628571428571429,"2053Z",70,2151651,0.997688992342237,"Catégories représentant 5% des données"
"517",0.5,"1013A",68,2151719,0.997720522944309,"Catégories représentant 5% des données"
"518",0.538461538461538,"2420Z",68,2151787,0.997752053546381,"Catégories représentant 5% des données"
"519",0.606060606060606,"2572Z",68,2151855,0.997783584148453,"Catégories représentant 5% des données"
"520",0.811188811188811,"8710B",68,2151923,0.997815114750526,"Catégories représentant 5% des données"
"521",0.675862068965517,"1092Z",66,2151989,0.997845717981949,"Catégories représentant 5% des données"
"522",0.496551724137931,"2573A",66,2152055,0.997876321213372,"Catégories représentant 5% des données"
"523",0.797101449275362,"6511Z",66,2152121,0.997906924444795,"Catégories représentant 5% des données"
"524",0.873015873015873,"3513Z",65,2152186,0.997937063990893,"Catégories représentant 5% des données"
"525",0.526315789473684,"2222Z",64,2152250,0.997966739851667,"Catégories représentant 5% des données"
"526",0.594059405940594,"3011Z",64,2152314,0.997996415712441,"Catégories représentant 5% des données"
"527",0.724137931034483,"8710C",64,2152378,0.998026091573215,"Catégories représentant 5% des données"
"528",0.770491803278688,"1091Z",63,2152441,0.998055303748664,"Catégories représentant 5% des données"
"529",0.611940298507463,"1721B",63,2152504,0.998084515924113,"Catégories représentant 5% des données"
"530",0.590476190476191,"1414Z",61,2152565,0.998112800728913,"Catégories représentant 5% des données"
"531",0.58252427184466,"2312Z",60,2152625,0.998140621848389,"Catégories représentant 5% des données"
"532",0.558558558558559,"2931Z",60,2152685,0.998168442967864,"Catégories représentant 5% des données"
"533",0.545454545454546,"2893Z",59,2152744,0.998195800402015,"Catégories représentant 5% des données"
"534",0.8,"4212Z",59,2152803,0.998223157836166,"Catégories représentant 5% des données"
"535",0.92436974789916,"0123Z",58,2152861,0.998250051584992,"Catégories représentant 5% des données"
"536",0.428571428571428,"2733Z",57,2152918,0.998276481648494,"Catégories représentant 5% des données"
"537",0.630630630630631,"2593Z",56,2152974,0.998302448026671,"Catégories représentant 5% des données"
"538",0.654867256637168,"1012Z",54,2153028,0.998327487034199,"Catégories représentant 5% des données"
"539",0.64,"2030Z",54,2153082,0.998352526041727,"Catégories représentant 5% des données"
"540",0.451612903225806,"2221Z",54,2153136,0.998377565049255,"Catégories représentant 5% des données"
"541",0.408602150537634,"5210A",54,2153190,0.998402604056783,"Catégories représentant 5% des données"
"542",0.533333333333333,"9601A",53,2153243,0.998427179378986,"Catégories représentant 5% des données"
"543",0.373333333333333,"2670Z",51,2153294,0.99845082733054,"Catégories représentant 5% des données"
"544",0.545454545454545,"3812Z",50,2153344,0.99847401159677,"Catégories représentant 5% des données"
"545",0.66,"7722Z",50,2153394,0.998497195863,"Catégories représentant 5% des données"
"546",0.593220338983051,"0230Z",49,2153443,0.998519916443904,"Catégories représentant 5% des données"
"547",0.594594594594595,"2599A",48,2153491,0.998542173339485,"Catégories représentant 5% des données"
"548",0.762886597938144,"0116Z",46,2153537,0.998563502864416,"Catégories représentant 5% des données"
"549",0.721649484536083,"1061A",46,2153583,0.998584832389347,"Catégories représentant 5% des données"
"550",0.311688311688312,"2016Z",46,2153629,0.998606161914279,"Catégories représentant 5% des données"
"551",0.536082474226804,"2219Z",46,2153675,0.99862749143921,"Catégories représentant 5% des données"
"552",0.153846153846154,"2349Z",46,2153721,0.998648820964141,"Catégories représentant 5% des données"
"553",0.363636363636364,"4632B",46,2153767,0.998670150489072,"Catégories représentant 5% des données"
"554",0.635294117647059,"1104Z",45,2153812,0.998691016328679,"Catégories représentant 5% des données"
"555",0.590909090909091,"4632C",45,2153857,0.998711882168285,"Catégories représentant 5% des données"
"556",0.613636363636364,"3091Z",43,2153900,0.998731820637243,"Catégories représentant 5% des données"
"557",0.712328767123288,"5224A",43,2153943,0.9987517591062,"Catégories représentant 5% des données"
"558",0.75,"2562A",42,2153985,0.998771233889833,"Catégories représentant 5% des données"
"559",0.804347826086957,"3522Z",42,2154027,0.998790708673466,"Catégories représentant 5% des données"
"560",0.5,"2711Z",41,2154068,0.998809719771774,"Catégories représentant 5% des données"
"561",0.571428571428572,"6020B",41,2154109,0.998828730870082,"Catégories représentant 5% des données"
"562",0.40625,"2849Z",40,2154149,0.998847278283066,"Catégories représentant 5% des données"
"563",0.647887323943662,"1103Z",39,2154188,0.998865362010725,"Catégories représentant 5% des données"
"564",0.595238095238095,"3822Z",39,2154227,0.998883445738384,"Catégories représentant 5% des données"
"565",0.609756097560976,"0312Z",37,2154264,0.998900602095394,"Catégories représentant 5% des données"
"566",0.545454545454546,"2110Z",37,2154301,0.998917758452404,"Catégories représentant 5% des données"
"567",0.579710144927536,"2332Z",36,2154337,0.998934451124089,"Catégories représentant 5% des données"
"568",0.457142857142857,"2015Z",35,2154372,0.99895068011045,"Catégories représentant 5% des données"
"569",0.537313432835821,"9104Z",35,2154407,0.998966909096811,"Catégories représentant 5% des données"
"570",0.885714285714286,"0729Z",34,2154441,0.998982674397847,"Catégories représentant 5% des données"
"571",0.550724637681159,"1712Z",34,2154475,0.998998439698883,"Catégories représentant 5% des données"
"572",0.555555555555555,"2433Z",34,2154509,0.999014204999919,"Catégories représentant 5% des données"
"573",0.444444444444444,"2660Z",34,2154543,0.999029970300955,"Catégories représentant 5% des données"
"574",0.448275862068965,"4664Z",34,2154577,0.999045735601991,"Catégories représentant 5% des données"
"575",0.458333333333333,"1051A",33,2154610,0.999061037217703,"Catégories représentant 5% des données"
"576",0.675,"1200Z",33,2154643,0.999076338833414,"Catégories représentant 5% des données"
"577",0.939393939393939,"0144Z",32,2154675,0.999091176763801,"Catégories représentant 5% des données"
"578",0.382352941176471,"1086Z",32,2154707,0.999106014694188,"Catégories représentant 5% des données"
"579",0.37037037037037,"2829A",32,2154739,0.999120852624575,"Catégories représentant 5% des données"
"580",0.571428571428572,"2892Z",32,2154771,0.999135690554962,"Catégories représentant 5% des données"
"581",0.430769230769231,"5121Z",32,2154803,0.999150528485349,"Catégories représentant 5% des données"
"582",0.654545454545455,"8510Z",32,2154835,0.999165366415736,"Catégories représentant 5% des données"
"583",0.548387096774194,"1041A",31,2154866,0.999179740660798,"Catégories représentant 5% des données"
"584",0.416666666666667,"2651A",31,2154897,0.99919411490586,"Catégories représentant 5% des données"
"585",0.156862745098039,"3317Z",31,2154928,0.999208489150923,"Catégories représentant 5% des données"
"586",0.571428571428571,"2732Z",30,2154958,0.99922239971066,"Catégories représentant 5% des données"
"587",0.571428571428571,"4635Z",30,2154988,0.999236310270398,"Catégories représentant 5% des données"
"588",0.269230769230769,"1722Z",29,2155017,0.999249757144811,"Catégories représentant 5% des données"
"589",0.592592592592593,"2540Z",29,2155046,0.999263204019224,"Catégories représentant 5% des données"
"590",0.555555555555556,"2841Z",29,2155075,0.999276650893638,"Catégories représentant 5% des données"
"591",0.476190476190476,"3523Z",29,2155104,0.999290097768051,"Catégories représentant 5% des données"
"592",0.634920634920635,"4719A",29,2155133,0.999303544642464,"Catégories représentant 5% des données"
"593",0.507462686567164,"1102A",28,2155161,0.999316527831552,"Catégories représentant 5% des données"
"594",0.579710144927536,"1394Z",28,2155189,0.999329511020641,"Catégories représentant 5% des données"
"595",0.5,"6020A",28,2155217,0.99934249420973,"Catégories représentant 5% des données"
"596",0.535714285714286,"2020Z",27,2155244,0.999355013713493,"Catégories représentant 5% des données"
"597",0.25,"2442Z",26,2155270,0.999367069531933,"Catégories représentant 5% des données"
"598",0.48,"2521Z",26,2155296,0.999379125350372,"Catégories représentant 5% des données"
"599",0.610169491525424,"2752Z",26,2155322,0.999391181168812,"Catégories représentant 5% des données"
"600",0.666666666666667,"2011Z",25,2155347,0.999402773301926,"Catégories représentant 5% des données"
"601",0.526315789473684,"2453Z",25,2155372,0.999414365435041,"Catégories représentant 5% des données"
"602",0.409090909090909,"8541Z",25,2155397,0.999425957568156,"Catégories représentant 5% des données"
"603",0.551724137931034,"1411Z",24,2155421,0.999437086015946,"Catégories représentant 5% des données"
"604",0.518518518518519,"1621Z",24,2155445,0.999448214463736,"Catégories représentant 5% des données"
